200	application/pdf	4152304	https://www.cjf.jus.br/cjf/corregedoria-da-justica-federal/turma-nacional-de-uniformizacao/publicacoes-1/repositorio-tnu/repositorio-tnu/view/++widget++form.widgets.arquivo/@@download/Reposit%C3%B3rio+TNU+-+Vers%C3%A3o+atualizada+em+22.06.2026.pdf
200	text/html;charset=utf-8	48986	https://www.cjf.jus.br/cjf/corregedoria-da-justica-federal/turma-nacional-de-uniformizacao/temas-representativos/tema-343
200	text/html; charset=iso-8859-1	43067	https://www.cjf.jus.br/phpdoc/virtus/listaSumulas.php
200	application/pdf	183032	https://www.cjf.jus.br/publico/biblioteca/Res_937-2025.pdf
200	text/html; charset=UTF-8	280135	https://www.cnj.jus.br/audiencia-debate-regulamentacao-de-atividades-e-honorarios-de-peritos/
200	text/html; charset=UTF-8	273966	https://www.cnj.jus.br/cnj-reve-honorarios-de-antropologos-em-processos-que-envolvem-indigenas/
200	text/html; charset=UTF-8	272730	https://www.cnj.jus.br/resolucao-fixa-honorarios-de-peritos-em-casos-de-gratuidade-da-justica/
200	application/pdf	61505	https://www.fmhac.org/uploads/1/2/4/4/124447122/dempsey.pdf
200	text/html;charset=utf-8	303825	https://www.gov.br/inss/pt-br/centrais-de-conteudo/legislacao/instrucao-normativa/2022
200	text/html;charset=UTF-8	1300267	https://www.gov.br/inss/pt-br/centrais-de-conteudo/legislacao/instrucao-normativa/2022/instrucao-normativa-pres-inss-no-128-de-28-de-marco-de-2022
200	text/html;charset=utf-8	307129	https://www.gov.br/inss/pt-br/centrais-de-conteudo/legislacao/portarias-conjuntas/2023
200	application/pdf	572084	https://www.gov.br/inss/pt-br/centrais-de-conteudo/legislacao/portarias-conjuntas/2025/ptcj34mds-inss.pdf
200	application/pdf	100828	https://www.gov.br/mdh/pt-br/navegue-por-temas/cooperacao-internacional/editais/editais-2018-1/Edital12_ProtocolodeIstambul_PNUD16020.pdf
200	application/pdf	392243	https://www.gov.br/mdh/pt-br/navegue-por-temas/pessoa-com-deficiencia/acoes-e-programas/avaliacao-biopsicossocial/grupo-de-trabalho-sobre-a-avaliacao-biopsicossocial-de-2020/Doc.09AnlisedaAplicaodondicedeFuncionalidadeBrasileiroModificadoemRequerentesdoBenefciodePrestaoContinuadaPessoaComDeficinciaUnimar.pdf
200	text/html;charset=utf-8	206652	https://www.gov.br/mdh/pt-br/prevencao-e-combate-a-tortura/coordenacao
200	text/html;charset=utf-8	204747	https://www.gov.br/mdh/pt-br/prevencao-e-combate-a-tortura/documentos
